"ISO3","Year","Crop","WaterFootprint_liters_per_year","Production_kg","WF_L_per_kg"
"PHL",1980,"Maize (corn)",5180092969601.16,6349335200,815.848085891128
"PHL",1980,"Pulses, Total",173964502062.812,NA,NA
"PHL",1980,"Rape or colza seed",0,NA,NA
"PHL",1980,"Rice",9235066265866.45,NA,NA
"PHL",1980,"Soya beans",1862802111.47495,NA,NA
"PHL",1980,"Sugar Crops Primary",1047846935636.01,NA,NA
"PHL",1980,"Sunflower seed",0,NA,NA
"PHL",1981,"Groundnuts, excluding shelled",57443422499.9518,NA,NA
"PHL",1981,"Maize (corn)",5262236563059.22,6651854000,791.093214472119
"PHL",1981,"Pulses, Total",177479039440.024,NA,NA
"PHL",1981,"Rape or colza seed",0,NA,NA
"PHL",1981,"Rice",9749138113780.62,NA,NA
"PHL",1981,"Soya beans",1858851163.94022,NA,NA
"PHL",1981,"Sugar Crops Primary",1045202489117.55,NA,NA
"PHL",1981,"Sunflower seed",0,NA,NA
"PHL",1982,"Groundnuts, excluding shelled",57703895433.1727,NA,NA
"PHL",1982,"Maize (corn)",4758112369531.34,6284355000,757.136153118552
"PHL",1982,"Pulses, Total",165812895893.695,NA,NA
"PHL",1982,"Rape or colza seed",0,NA,NA
"PHL",1982,"Rice",9686482634991.64,NA,NA
"PHL",1982,"Soya beans",1699556250.51792,NA,NA
"PHL",1982,"Sugar Crops Primary",978926780012.03,NA,NA
"PHL",1982,"Sunflower seed",0,NA,NA
"PHL",1983,"Groundnuts, excluding shelled",57941844376.4521,NA,NA
"PHL",1983,"Maize (corn)",4960610620386.55,6617468200,749.62364313085
"PHL",1983,"Pulses, Total",171569611986.461,NA,NA
"PHL",1983,"Rape or colza seed",0,NA,NA
"PHL",1983,"Rice",9824918881540.63,NA,NA
"PHL",1983,"Soya beans",1749981144.43174,NA,NA
"PHL",1983,"Sugar Crops Primary",1031657585331.8,NA,NA
"PHL",1983,"Sunflower seed",0,NA,NA
"PHL",1984,"Groundnuts, excluding shelled",58700271673.9388,NA,NA
"PHL",1984,"Maize (corn)",5300310715863.6,6667015700,795.004984893556
"PHL",1984,"Pulses, Total",182083622145.69,NA,NA
"PHL",1984,"Rape or colza seed",0,NA,NA
"PHL",1984,"Rice",10088357884857,NA,NA
"PHL",1984,"Soya beans",1856757460.07249,NA,NA
"PHL",1984,"Sugar Crops Primary",1097730428198.5,NA,NA
"PHL",1984,"Sunflower seed",0,NA,NA
"PHL",1985,"Groundnuts, excluding shelled",56314254443.5748,NA,NA
"PHL",1985,"Maize (corn)",4988142934171.42,7434027100,670.987994403655
"PHL",1985,"Pulses, Total",172316448383.958,NA,NA
"PHL",1985,"Rape or colza seed",0,NA,NA
"PHL",1985,"Rice",9685172549785.45,NA,NA
"PHL",1985,"Soya beans",1781957352.80584,NA,NA
"PHL",1985,"Sugar Crops Primary",1022536255482.64,NA,NA
"PHL",1985,"Sunflower seed",0,NA,NA
"PHL",1986,"Groundnuts, excluding shelled",55898823346.1652,NA,NA
"PHL",1986,"Maize (corn)",4788067651824.52,7655148200,625.470275261884
"PHL",1986,"Pulses, Total",166998263174.119,NA,NA
"PHL",1986,"Rape or colza seed",0,NA,NA
"PHL",1986,"Rice",9603899875085.11,NA,NA
"PHL",1986,"Soya beans",1725715606.2917,NA,NA
"PHL",1986,"Sugar Crops Primary",997473734253.084,NA,NA
"PHL",1986,"Sunflower seed",0,NA,NA
"PHL",1987,"Groundnuts, excluding shelled",55289880194.5179,NA,NA
"PHL",1987,"Maize (corn)",4769710370344.07,7961930700,599.064542265367
"PHL",1987,"Pulses, Total",167962294061.614,NA,NA
"PHL",1987,"Rape or colza seed",0,NA,NA
"PHL",1987,"Rice",9604955652814.94,NA,NA
"PHL",1987,"Soya beans",1723283442.99011,NA,NA
"PHL",1987,"Sugar Crops Primary",1016369758013.67,NA,NA
"PHL",1987,"Sunflower seed",0,NA,NA
"PHL",1988,"Groundnuts, excluding shelled",56019733910.9993,NA,NA
"PHL",1988,"Maize (corn)",5061854033817.14,8174215300,619.246477862792
"PHL",1988,"Pulses, Total",175093958312.634,NA,NA
"PHL",1988,"Rape or colza seed",0,NA,NA
"PHL",1988,"Rice",9750425034790.29,NA,NA
"PHL",1988,"Soya beans",1807981105.01316,NA,NA
"PHL",1988,"Sugar Crops Primary",1067948022525.49,NA,NA
"PHL",1988,"Sunflower seed",0,NA,NA
"PHL",1989,"Groundnuts, excluding shelled",56856248401.9172,NA,NA
"PHL",1989,"Maize (corn)",5346294543300.17,8212660800,650.982023183055
"PHL",1989,"Pulses, Total",183706363487.267,NA,NA
"PHL",1989,"Rape or colza seed",0,NA,NA
"PHL",1989,"Rice",9983356223800.84,NA,NA
"PHL",1989,"Soya beans",1922491868.40982,NA,NA
"PHL",1989,"Sugar Crops Primary",1114440452226.92,NA,NA
"PHL",1989,"Sunflower seed",0,NA,NA
"PHL",1990,"Groundnuts, excluding shelled",53508893822.9015,NA,NA
"PHL",1990,"Maize (corn)",4949946721493.47,8922895800,554.746668844151
"PHL",1990,"Pulses, Total",171670466053.81,NA,NA
"PHL",1990,"Rape or colza seed",0,NA,NA
"PHL",1990,"Rice",9394848472308.55,NA,NA
"PHL",1990,"Soya beans",1801853953.45686,NA,NA
"PHL",1990,"Sugar Crops Primary",1052125749821.54,NA,NA
"PHL",1990,"Sunflower seed",0,NA,NA
"PHL",1991,"Groundnuts, excluding shelled",57648544759.9536,NA,NA
"PHL",1991,"Maize (corn)",4744961309507.83,8245782900,575.440969893572
"PHL",1991,"Pulses, Total",168328997819.297,NA,NA
"PHL",1991,"Rape or colza seed",0,NA,NA
"PHL",1991,"Rice",10002725438964.1,NA,NA
"PHL",1991,"Soya beans",1669429811.19149,NA,NA
"PHL",1991,"Sugar Crops Primary",995493989117.717,NA,NA
"PHL",1991,"Sunflower seed",0,NA,NA
"PHL",1992,"Groundnuts, excluding shelled",61795166079.8582,NA,NA
"PHL",1992,"Maize (corn)",5188877397212.28,7951650500,652.553504107391
"PHL",1992,"Pulses, Total",183277980509.21,NA,NA
"PHL",1992,"Rape or colza seed",0,NA,NA
"PHL",1992,"Rice",10672702442888,NA,NA
"PHL",1992,"Soya beans",1828064753.09707,NA,NA
"PHL",1992,"Sugar Crops Primary",1079598462411.65,NA,NA
"PHL",1992,"Sunflower seed",0,NA,NA
"PHL",1993,"Groundnuts, excluding shelled",60224636509.1978,NA,NA
"PHL",1993,"Maize (corn)",5331669109113.84,7948840500,670.748030371705
"PHL",1993,"Pulses, Total",184699887974.565,NA,NA
"PHL",1993,"Rape or colza seed",0,NA,NA
"PHL",1993,"Rice",10352510947656.8,NA,NA
"PHL",1993,"Soya beans",1886813171.14336,NA,NA
"PHL",1993,"Sugar Crops Primary",1084309719321.65,NA,NA
"PHL",1993,"Sunflower seed",0,NA,NA
"PHL",1994,"Groundnuts, excluding shelled",57195691567.2566,NA,NA
"PHL",1994,"Maize (corn)",5112150691747.48,7526569500,679.213909038837
"PHL",1994,"Pulses, Total",177223115649.288,NA,NA
"PHL",1994,"Rape or colza seed",0,NA,NA
"PHL",1994,"Rice",9842608256524.84,NA,NA
"PHL",1994,"Soya beans",1865063192.54778,NA,NA
"PHL",1994,"Sugar Crops Primary",1045322193939.82,NA,NA
"PHL",1994,"Sunflower seed",0,NA,NA
"PHL",1995,"Groundnuts, excluding shelled",56795630916.2995,NA,NA
"PHL",1995,"Maize (corn)",5086744242523.47,6822375400,745.597236194811
"PHL",1995,"Pulses, Total",175450744441.363,NA,NA
"PHL",1995,"Rape or colza seed",0,NA,NA
"PHL",1995,"Rice",9757403820559.28,NA,NA
"PHL",1995,"Soya beans",1867384090.63659,NA,NA
"PHL",1995,"Sugar Crops Primary",1053980417982.56,NA,NA
"PHL",1995,"Sunflower seed",0,NA,NA
"PHL",1996,"Groundnuts, excluding shelled",54601536352.4204,NA,NA
"PHL",1996,"Maize (corn)",4884889138615.79,6888572500,709.12937892659
"PHL",1996,"Pulses, Total",168516431110.53,NA,NA
"PHL",1996,"Rape or colza seed",0,NA,NA
"PHL",1996,"Rice",9285997718058.91,NA,NA
"PHL",1996,"Soya beans",1783846806.84372,NA,NA
"PHL",1996,"Sugar Crops Primary",1001715968812.45,NA,NA
"PHL",1996,"Sunflower seed",0,NA,NA
"PHL",1997,"Groundnuts, excluding shelled",54692858440.4632,NA,NA
"PHL",1997,"Maize (corn)",4961232440302.98,7059881400,702.735946853581
"PHL",1997,"Pulses, Total",170218192962.229,NA,NA
"PHL",1997,"Rape or colza seed",0,NA,NA
"PHL",1997,"Rice",9259256633636.28,NA,NA
"PHL",1997,"Soya beans",1806504871.41458,NA,NA
"PHL",1997,"Sugar Crops Primary",1009596894083.05,NA,NA
"PHL",1997,"Sunflower seed",0,NA,NA
"PHL",1998,"Groundnuts, excluding shelled",58215734618.4225,NA,NA
"PHL",1998,"Maize (corn)",5336022226582.38,6179016000,863.571517954053
"PHL",1998,"Pulses, Total",183307085860.173,NA,NA
"PHL",1998,"Rape or colza seed",0,NA,NA
"PHL",1998,"Rice",9900470960819.05,NA,NA
"PHL",1998,"Soya beans",1951728303.66612,NA,NA
"PHL",1998,"Sugar Crops Primary",1082847892156.08,NA,NA
"PHL",1998,"Sunflower seed",0,NA,NA
"PHL",1999,"Groundnuts, excluding shelled",56028886163.1944,NA,NA
"PHL",1999,"Maize (corn)",5100873538955.05,7228536100,705.657890946281
"PHL",1999,"Pulses, Total",174988292039.128,NA,NA
"PHL",1999,"Rape or colza seed",0,NA,NA
"PHL",1999,"Rice",9460308657557.35,NA,NA
"PHL",1999,"Soya beans",1858616530.00527,NA,NA
"PHL",1999,"Sugar Crops Primary",1001660054182.89,NA,NA
"PHL",1999,"Sunflower seed",0,NA,NA
"PHL",2000,"Groundnuts, excluding shelled",55153320157.115,NA,NA
"PHL",2000,"Maize (corn)",5078747345079.22,7023243000,723.134219487951
"PHL",2000,"Pulses, Total",174077364605.766,NA,NA
"PHL",2000,"Rape or colza seed",0,NA,NA
"PHL",2000,"Rice",9298049147720.45,NA,NA
"PHL",2000,"Soya beans",1891527992.17604,NA,NA
"PHL",2000,"Sugar Crops Primary",1014624292864.75,NA,NA
"PHL",2000,"Sunflower seed",0,NA,NA
"PHL",2001,"Groundnuts, excluding shelled",54683522655.8294,NA,NA
"PHL",2001,"Maize (corn)",5022512437368.26,7013419800,716.128875868554
"PHL",2001,"Pulses, Total",172311213232.774,NA,NA
"PHL",2001,"Rape or colza seed",0,NA,NA
"PHL",2001,"Rice",9277155841542.14,NA,NA
"PHL",2001,"Soya beans",1847928948.76906,NA,NA
"PHL",2001,"Sugar Crops Primary",1025224931327.44,NA,NA
"PHL",2001,"Sunflower seed",0,NA,NA
"PHL",2002,"Groundnuts, excluding shelled",57300264141.8906,NA,NA
"PHL",2002,"Maize (corn)",5133033496961.75,6716521100,764.2399123799
"PHL",2002,"Pulses, Total",176100661366.018,NA,NA
"PHL",2002,"Rape or colza seed",0,NA,NA
"PHL",2002,"Rice",9636327357100.82,NA,NA
"PHL",2002,"Soya beans",1829557944.53082,NA,NA
"PHL",2002,"Sugar Crops Primary",1051458420421.11,NA,NA
"PHL",2002,"Sunflower seed",0,NA,NA
"PHL",2003,"Groundnuts, excluding shelled",56671247419.2007,NA,NA
"PHL",2003,"Maize (corn)",4973424408142.93,7027368300,707.722179317531
"PHL",2003,"Pulses, Total",171756660307.283,NA,NA
"PHL",2003,"Rape or colza seed",0,NA,NA
"PHL",2003,"Rice",9560492990477.28,NA,NA
"PHL",2003,"Soya beans",1784652103.03832,NA,NA
"PHL",2003,"Sugar Crops Primary",999354941490.182,NA,NA
"PHL",2003,"Sunflower seed",0,NA,NA
"PHL",2004,"Groundnuts, excluding shelled",59275843354.8502,NA,NA
"PHL",2004,"Maize (corn)",5070468496130.8,7942663100,638.383931471398
"PHL",2004,"Pulses, Total",176618233063.187,NA,NA
"PHL",2004,"Rape or colza seed",0,NA,NA
"PHL",2004,"Rice",9883556650469.21,NA,NA
"PHL",2004,"Soya beans",1850414185.42162,NA,NA
"PHL",2004,"Sugar Crops Primary",1039114736805.83,NA,NA
"PHL",2004,"Sunflower seed",0,NA,NA
"PHL",2005,"Groundnuts, excluding shelled",55891948112.7579,NA,NA
"PHL",2005,"Maize (corn)",4975671507553.64,7697099400,646.434617637085
"PHL",2005,"Pulses, Total",172544439440.68,NA,NA
"PHL",2005,"Rape or colza seed",0,NA,NA
"PHL",2005,"Rice",9388737249453.13,NA,NA
"PHL",2005,"Soya beans",1853995922.65951,NA,NA
"PHL",2005,"Sugar Crops Primary",986503107973.817,NA,NA
"PHL",2005,"Sunflower seed",0,NA,NA
"PHL",2006,"Groundnuts, excluding shelled",55550066143.6076,NA,NA
"PHL",2006,"Maize (corn)",4622208860937.93,8655148000,534.041573978623
"PHL",2006,"Pulses, Total",162032659157.596,NA,NA
"PHL",2006,"Rape or colza seed",0,NA,NA
"PHL",2006,"Rice",9265705450069.03,NA,NA
"PHL",2006,"Soya beans",1677060481.09458,NA,NA
"PHL",2006,"Sugar Crops Primary",939754716037.096,NA,NA
"PHL",2006,"Sunflower seed",0,NA,NA
"PHL",2007,"Groundnuts, excluding shelled",57494684706.4367,NA,NA
"PHL",2007,"Maize (corn)",5075809762092.27,9387800900,540.681445650628
"PHL",2007,"Pulses, Total",174955349613.697,NA,NA
"PHL",2007,"Rape or colza seed",0,NA,NA
"PHL",2007,"Rice",9697175625474.92,NA,NA
"PHL",2007,"Soya beans",1833201521.68978,NA,NA
"PHL",2007,"Sugar Crops Primary",1008752306373.39,NA,NA
"PHL",2007,"Sunflower seed",0,NA,NA
"PHL",2008,"Groundnuts, excluding shelled",61586741928.8097,NA,NA
"PHL",2008,"Maize (corn)",5459019641962.04,9591849600,569.131071650877
"PHL",2008,"Pulses, Total",188479748657.255,NA,NA
"PHL",2008,"Rape or colza seed",0,NA,NA
"PHL",2008,"Rice",10376533023907.3,NA,NA
"PHL",2008,"Soya beans",2013723645.16812,NA,NA
"PHL",2008,"Sugar Crops Primary",1075197194335.27,NA,NA
"PHL",2008,"Sunflower seed",0,NA,NA
"PHL",2009,"Groundnuts, excluding shelled",61522229893.6392,NA,NA
"PHL",2009,"Maize (corn)",5770995743268.11,9720543800,593.690626986127
"PHL",2009,"Pulses, Total",195253710882.659,NA,NA
"PHL",2009,"Rape or colza seed",0,NA,NA
"PHL",2009,"Rice",10392015491052,NA,NA
"PHL",2009,"Soya beans",2094542989.71995,NA,NA
"PHL",2009,"Sugar Crops Primary",1117810398004.91,NA,NA
"PHL",2009,"Sunflower seed",0,NA,NA
"PHL",2010,"Groundnuts, excluding shelled",61933093817.9318,NA,NA
"PHL",2010,"Maize (corn)",5613185493960.95,8878387700,632.230274643329
"PHL",2010,"Pulses, Total",191490426897.952,NA,NA
"PHL",2010,"Rape or colza seed",0,NA,NA
"PHL",2010,"Rice",10437770419262.7,NA,NA
"PHL",2010,"Soya beans",2075217415.25571,NA,NA
"PHL",2010,"Sugar Crops Primary",1121162732454.02,NA,NA
"PHL",2010,"Sunflower seed",0,NA,NA
"PHL",2011,"Groundnuts, excluding shelled",63706023766.153,NA,NA
"PHL",2011,"Maize (corn)",5248468630835.53,9518572600,551.392404238797
"PHL",2011,"Pulses, Total",184816113741.598,NA,NA
"PHL",2011,"Rape or colza seed",0,NA,NA
"PHL",2011,"Rice",10606342806836.2,NA,NA
"PHL",2011,"Soya beans",1894031394.35298,NA,NA
"PHL",2011,"Sugar Crops Primary",1069351538248.71,NA,NA
"PHL",2011,"Sunflower seed",0,NA,NA
"PHL",2012,"Groundnuts, excluding shelled",66398834694.8839,NA,NA
"PHL",2012,"Maize (corn)",5762751407931.86,10003847850,576.053484053324
"PHL",2012,"Pulses, Total",199709643446.359,NA,NA
"PHL",2012,"Rape or colza seed",0,NA,NA
"PHL",2012,"Rice",11164185440375.4,NA,NA
"PHL",2012,"Soya beans",2095715108.1246,NA,NA
"PHL",2012,"Sugar Crops Primary",1167914593061.27,NA,NA
"PHL",2012,"Sunflower seed",0,NA,NA
"PHL",2013,"Groundnuts, excluding shelled",66182398241.889,NA,NA
"PHL",2013,"Maize (corn)",5865839931098.99,9943888900,589.893952968339
"PHL",2013,"Pulses, Total",201095931288.845,NA,NA
"PHL",2013,"Rape or colza seed",0,NA,NA
"PHL",2013,"Rice",11179537423687.9,NA,NA
"PHL",2013,"Soya beans",2114948214.80097,NA,NA
"PHL",2013,"Sugar Crops Primary",1164213710635.81,NA,NA
"PHL",2013,"Sunflower seed",0,NA,NA
"PHL",2014,"Groundnuts, excluding shelled",72390874836.0253,NA,NA
"PHL",2014,"Maize (corn)",6601253434124.92,10385010340,635.652081028637
"PHL",2014,"Pulses, Total",226791815286.993,NA,NA
"PHL",2014,"Rape or colza seed",0,NA,NA
"PHL",2014,"Rice",12357758430173.8,NA,NA
"PHL",2014,"Soya beans",2379779254.27331,NA,NA
"PHL",2014,"Sugar Crops Primary",1316515624959.18,NA,NA
"PHL",2014,"Sunflower seed",0,NA,NA
"PHL",2015,"Groundnuts, excluding shelled",71303398054.8058,NA,NA
"PHL",2015,"Maize (corn)",6517668377509.68,10083624520,646.361669316667
"PHL",2015,"Pulses, Total",222273244395.133,NA,NA
"PHL",2015,"Rape or colza seed",0,NA,NA
"PHL",2015,"Rice",12178119235695.5,NA,NA
"PHL",2015,"Soya beans",2328263167.44328,NA,NA
"PHL",2015,"Sugar Crops Primary",1278276674988.3,NA,NA
"PHL",2015,"Sunflower seed",0,NA,NA
"PHL",2016,"Groundnuts, excluding shelled",69818731457.0337,NA,NA
"PHL",2016,"Maize (corn)",6196006994181.12,9706187600,638.356402072954
"PHL",2016,"Pulses, Total",213746021451.628,NA,NA
"PHL",2016,"Rape or colza seed",0,NA,NA
"PHL",2016,"Rice",11917784782276,NA,NA
"PHL",2016,"Soya beans",2216661181.40546,NA,NA
"PHL",2016,"Sugar Crops Primary",1247140092159.86,NA,NA
"PHL",2016,"Sunflower seed",0,NA,NA
"PHL",2017,"Groundnuts, excluding shelled",71533243998.4132,NA,NA
"PHL",2017,"Maize (corn)",6370038297831.98,10470601190,608.373691466324
"PHL",2017,"Pulses, Total",218933549152.535,NA,NA
"PHL",2017,"Rape or colza seed",0,NA,NA
"PHL",2017,"Rice",12168621257377.3,NA,NA
"PHL",2017,"Soya beans",2272583746.36572,NA,NA
"PHL",2017,"Sugar Crops Primary",1271877831768.59,NA,NA
"PHL",2017,"Sunflower seed",0,NA,NA
"PHL",2018,"Groundnuts, excluding shelled",70433949100.1589,NA,NA
"PHL",2018,"Maize (corn)",6186998992188.99,10286449230,601.470814063308
"PHL",2018,"Pulses, Total",213742007807.227,NA,NA
"PHL",2018,"Rape or colza seed",0,NA,NA
"PHL",2018,"Rice",11974117419893.4,NA,NA
"PHL",2018,"Soya beans",2236004765.1551,NA,NA
"PHL",2018,"Sugar Crops Primary",1255603321987.34,NA,NA
"PHL",2018,"Sunflower seed",0,NA,NA
"PHL",2019,"Groundnuts, excluding shelled",76493709926.8453,NA,NA
"PHL",2019,"Maize (corn)",6963742792432.38,10498737850,663.293330296116
"PHL",2019,"Pulses, Total",236572798079.697,NA,NA
"PHL",2019,"Rape or colza seed",0,NA,NA
"PHL",2019,"Rice",13046542451833.5,NA,NA
"PHL",2019,"Soya beans",2447723656.39876,NA,NA
"PHL",2019,"Sugar Crops Primary",1406215603217.25,NA,NA
"PHL",2019,"Sunflower seed",0,NA,NA
"PHL",2020,"Groundnuts, excluding shelled",72201403217.56,NA,NA
"PHL",2020,"Maize (corn)",6353992982709.35,10675505880,595.193619312525
"PHL",2020,"Pulses, Total",217786193978.625,NA,NA
"PHL",2020,"Rape or colza seed",0,NA,NA
"PHL",2020,"Rice",12263179328889.2,NA,NA
"PHL",2020,"Soya beans",2225434154.73589,NA,NA
"PHL",2020,"Sugar Crops Primary",1265020781568.55,NA,NA
"PHL",2020,"Sunflower seed",0,NA,NA
"PHL",2021,"Groundnuts, excluding shelled",69163070999.6966,NA,NA
"PHL",2021,"Maize (corn)",6007162753886.7,10867941600,552.74153790877
"PHL",2021,"Pulses, Total",206282786484.458,NA,NA
"PHL",2021,"Rape or colza seed",0,NA,NA
"PHL",2021,"Rice",11716676346812.3,NA,NA
"PHL",2021,"Soya beans",2096330664.98036,NA,NA
"PHL",2021,"Sugar Crops Primary",1197476491118.51,NA,NA
"PHL",2021,"Sunflower seed",0,NA,NA
"PHL",2022,"Groundnuts, excluding shelled",72619394714.7006,NA,NA
"PHL",2022,"Maize (corn)",6441632843009.48,10784355580,597.312727239422
"PHL",2022,"Pulses, Total",220213926180.926,NA,NA
"PHL",2022,"Rape or colza seed",0,NA,NA
"PHL",2022,"Rice",12342132709178.3,NA,NA
"PHL",2022,"Soya beans",2256496158.705,NA,NA
"PHL",2022,"Sugar Crops Primary",1289570958634.77,NA,NA
"PHL",2022,"Sunflower seed",0,NA,NA
"PNG",1980,"Groundnuts, excluding shelled",4731484.67818342,NA,NA
"PNG",1980,"Maize (corn)",8948525461.55011,4605100,1943.17722992988
"PNG",1980,"Pulses, Total",23128248.2011125,NA,NA
"PNG",1980,"Rape or colza seed",0,NA,NA
"PNG",1980,"Rice",138356733.607678,NA,NA
"PNG",1980,"Soya beans",1622.87679752938,NA,NA
"PNG",1980,"Sugar Crops Primary",60064814.1731265,NA,NA
"PNG",1980,"Sunflower seed",0,NA,NA
"PNG",1981,"Groundnuts, excluding shelled",4656048.60338721,NA,NA
"PNG",1981,"Maize (corn)",9231219562.23851,3301500,2796.06832113842
"PNG",1981,"Pulses, Total",22754189.3339043,NA,NA
"PNG",1981,"Rape or colza seed",0,NA,NA
"PNG",1981,"Rice",142507829.310251,NA,NA
"PNG",1981,"Soya beans",1604.30674653433,NA,NA
"PNG",1981,"Sugar Crops Primary",59026431.2786418,NA,NA
"PNG",1981,"Sunflower seed",0,NA,NA
"PNG",1982,"Groundnuts, excluding shelled",4618451.22264143,NA,NA
"PNG",1982,"Maize (corn)",9019396068.90244,3595800,2508.31416344136
"PNG",1982,"Pulses, Total",22586861.1416286,NA,NA
"PNG",1982,"Rape or colza seed",0,NA,NA
"PNG",1982,"Rice",139287336.678819,NA,NA
"PNG",1982,"Soya beans",1568.79735822447,NA,NA
"PNG",1982,"Sugar Crops Primary",58650316.3933068,NA,NA
"PNG",1982,"Sunflower seed",0,NA,NA
"PNG",1983,"Groundnuts, excluding shelled",5304336.35404259,NA,NA
"PNG",1983,"Maize (corn)",10071069275.4077,3588100,2806.79726746961
"PNG",1983,"Pulses, Total",25988179.5543201,NA,NA
"PNG",1983,"Rape or colza seed",0,NA,NA
"PNG",1983,"Rice",155431629.977058,NA,NA
"PNG",1983,"Soya beans",1737.25787590439,NA,NA
"PNG",1983,"Sugar Crops Primary",67690157.2968081,NA,NA
"PNG",1983,"Sunflower seed",0,NA,NA
"PNG",1984,"Groundnuts, excluding shelled",5685038.39352187,NA,NA
"PNG",1984,"Maize (corn)",9768840334.78993,2647300,3690.1145827031
"PNG",1984,"Pulses, Total",27948470.3840794,NA,NA
"PNG",1984,"Rape or colza seed",0,NA,NA
"PNG",1984,"Rice",150989662.29566,NA,NA
"PNG",1984,"Soya beans",1731.28843036864,NA,NA
"PNG",1984,"Sugar Crops Primary",73668123.7705646,NA,NA
"PNG",1984,"Sunflower seed",0,NA,NA
"PNG",1985,"Groundnuts, excluding shelled",5251566.92985245,NA,NA
"PNG",1985,"Maize (corn)",10200751919.7452,3765400,2709.0752429344
"PNG",1985,"Pulses, Total",25699968.2956414,NA,NA
"PNG",1985,"Rape or colza seed",0,NA,NA
"PNG",1985,"Rice",157476852.917883,NA,NA
"PNG",1985,"Soya beans",1760.75442499359,NA,NA
"PNG",1985,"Sugar Crops Primary",66583292.5730717,NA,NA
"PNG",1985,"Sunflower seed",0,NA,NA
"PNG",1986,"Groundnuts, excluding shelled",5554470.33355148,NA,NA
"PNG",1986,"Maize (corn)",10168371672.4182,3773800,2694.46490869103
"PNG",1986,"Pulses, Total",27239516.3220327,NA,NA
"PNG",1986,"Rape or colza seed",0,NA,NA
"PNG",1986,"Rice",156784438.734844,NA,NA
"PNG",1986,"Soya beans",1783.69105924164,NA,NA
"PNG",1986,"Sugar Crops Primary",70765557.7900178,NA,NA
"PNG",1986,"Sunflower seed",0,NA,NA
"PNG",1987,"Groundnuts, excluding shelled",6090760.18203186,NA,NA
"PNG",1987,"Maize (corn)",11130320077.9402,3600000,3091.75557720561
"PNG",1987,"Pulses, Total",29861015.6453298,NA,NA
"PNG",1987,"Rape or colza seed",0,NA,NA
"PNG",1987,"Rice",171527398.733163,NA,NA
"PNG",1987,"Soya beans",1967.5947017989,NA,NA
"PNG",1987,"Sugar Crops Primary",77675096.1029088,NA,NA
"PNG",1987,"Sunflower seed",0,NA,NA
"PNG",1988,"Groundnuts, excluding shelled",5840644.83102121,NA,NA
"PNG",1988,"Maize (corn)",9870908379.95053,4066700,2427.25265693327
"PNG",1988,"Pulses, Total",28744461.3061422,NA,NA
"PNG",1988,"Rape or colza seed",0,NA,NA
"PNG",1988,"Rice",152119761.539431,NA,NA
"PNG",1988,"Soya beans",1736.0617318568,NA,NA
"PNG",1988,"Sugar Crops Primary",76690953.4190054,NA,NA
"PNG",1988,"Sunflower seed",0,NA,NA
"PNG",1989,"Groundnuts, excluding shelled",6148619.71666462,NA,NA
"PNG",1989,"Maize (corn)",11825806567.5641,5122200,2308.73581030887
"PNG",1989,"Pulses, Total",30136113.7525298,NA,NA
"PNG",1989,"Rape or colza seed",0,NA,NA
"PNG",1989,"Rice",181913683.541226,NA,NA
"PNG",1989,"Soya beans",1998.06098190542,NA,NA
"PNG",1989,"Sugar Crops Primary",78615386.3480401,NA,NA
"PNG",1989,"Sunflower seed",0,NA,NA
"PNG",1990,"Groundnuts, excluding shelled",5896349.67915178,NA,NA
"PNG",1990,"Maize (corn)",11208227314.6444,6e+06,1868.03788577407
"PNG",1990,"Pulses, Total",28922751.5739317,NA,NA
"PNG",1990,"Rape or colza seed",0,NA,NA
"PNG",1990,"Rice",172714420.114059,NA,NA
"PNG",1990,"Soya beans",1884.35844490107,NA,NA
"PNG",1990,"Sugar Crops Primary",75393483.8387928,NA,NA
"PNG",1990,"Sunflower seed",0,NA,NA
"PNG",1991,"Groundnuts, excluding shelled",6234545.49595089,NA,NA
"PNG",1991,"Maize (corn)",12037635799.41,6700000,1796.66205961343
"PNG",1991,"Pulses, Total",30621259.7441165,NA,NA
"PNG",1991,"Rape or colza seed",0,NA,NA
"PNG",1991,"Rice",185131004.656125,NA,NA
"PNG",1991,"Soya beans",1938.02967268963,NA,NA
"PNG",1991,"Sugar Crops Primary",80544303.6293013,NA,NA
"PNG",1991,"Sunflower seed",0,NA,NA
"PNG",1992,"Groundnuts, excluding shelled",6514351.03412897,NA,NA
"PNG",1992,"Maize (corn)",12411908617.9588,7631100,1626.49010207687
"PNG",1992,"Pulses, Total",32122480.90208,NA,NA
"PNG",1992,"Rape or colza seed",0,NA,NA
"PNG",1992,"Rice",190560698.691591,NA,NA
"PNG",1992,"Soya beans",1850.54849169554,NA,NA
"PNG",1992,"Sugar Crops Primary",86296469.1369165,NA,NA
"PNG",1992,"Sunflower seed",0,NA,NA
"PNG",1993,"Groundnuts, excluding shelled",7154378.60087168,NA,NA
"PNG",1993,"Maize (corn)",13029736255.5613,8376900,1555.43652849638
"PNG",1993,"Pulses, Total",35333138.8087629,NA,NA
"PNG",1993,"Rape or colza seed",0,NA,NA
"PNG",1993,"Rice",199810059.699347,NA,NA
"PNG",1993,"Soya beans",1957.24274069535,NA,NA
"PNG",1993,"Sugar Crops Primary",94927124.0782597,NA,NA
"PNG",1993,"Sunflower seed",0,NA,NA
"PNG",1994,"Groundnuts, excluding shelled",7646130.96004895,NA,NA
